ENSG00000242268.2	2356.2537921	0.102577005489	0.0
ENSG00000270112.3	26808.8911033	1.16709659167	107.881318251
ENSG00000167578.15	57790.1615862	2.51583328677	68986.0612401
ENSG00000273842.1	0.0	0.0	0.0
ENSG00000078237.5	71389.1117493	3.10784913421	107313.552518
ENSG00000146083.10	381288.489078	16.5989892804	152766.954482
ENSG00000225275.4	0.0	0.0	0.0
ENSG00000158486.12	1677.41329451	0.0730244056455	6297.6536812
ENSG00000198242.12	1969140.65138	85.7244461877	1489539.21241
ENSG00000259883.1	86793.2654935	3.77845260167	3102.62566857
ENSG00000231981.3	27538.1101628	1.19884236868	504.827348416
ENSG00000269475.2	0.0	0.0	0.0
ENSG00000201788.1	0.0	0.0	0.0
ENSG00000134108.11	195082.790891	8.49272204002	802726.305526
ENSG00000263089.1	49238.6041207	2.14355031793	1762.2967317
ENSG00000172137.17	12770.5358198	0.555951709138	631877.837096
ENSG00000167700.7	40378.1505568	1.75781988561	136770.688598
ENSG00000234943.2	44375.0714161	1.93182158878	976.178082215
ENSG00000240423.1	1323.52863322	0.0576184128933	873.463141602
ENSG00000060642.9	80134.9234674	3.48858875557	140591.580425
ENSG00000271616.1	0.0	0.0	0.0
ENSG00000234881.1	12849.0030137	0.559367695062	0.0
ENSG00000236040.1	0.0	0.0	2774.01359544
ENSG00000231105.1	30368.0147872	1.32203925993	4230.95821071
ENSG00000243044.1	0.0	0.0	0.0
ENSG00000182141.8	153251.583403	6.67164486467	49752.3853484
ENSG00000269416.4	18779.9718199	0.817566120811	334.968874692
ENSG00000264981.1	0.0	0.0	0.0
ENSG00000275265.1	0.0	0.0	0.0
ENSG00000185105.4	0.0	0.0	2395.5680195
ENSG00000233540.1	12673.7893363	0.551739953766	0.0
ENSG00000102174.8	22798.5270579	0.992509653673	2190.59010116
ENSG00000271647.1	1196.66680428	0.0520956179522	263.24687911
ENSG00000166391.13	74370.8614157	3.23765643805	5912.84672872
ENSG00000270469.1	30942.1737186	1.34703465901	2268.92192969
ENSG00000070087.12	493614.620719	21.488988083	1096247.70255
ENSG00000262950.1	17374.7497726	0.756391271929	0.0
ENSG00000255420.1	0.0	0.0	0.0
ENSG00000280038.1	0.0	0.0	0.0
ENSG00000266261.1	8789.52815615	0.382642770037	2900.3259483
ENSG00000153561.11	360208.315968	15.6812863403	722705.423128
ENSG00000269148.1	50363.3827551	2.19251636078	1685.95154383
ENSG00000274458.1	0.0	0.0	0.0
ENSG00000273406.1	3514.58023611	0.153003516591	386.574723734
ENSG00000179262.8	513016.776024	22.3336403008	572541.001205
ENSG00000214198.6	26655.1442548	1.16040338596	8069.83121034
ENSG00000278099.1	60834.1888141	2.64835177808	1115.20950605
ENSG00000166368.2	4521.45997943	0.196836956479	0.0
ENSG00000206072.11	0.0	0.0	0.0
ENSG00000234900.1	50486.5352984	2.19787767591	252.413674208
ENSG00000258630.1	7868.03147508	0.342526391051	649.063733677
ENSG00000127511.8	196894.977639	8.57161366477	194093.720537
ENSG00000220993.1	0.0	0.0	0.0
ENSG00000225269.2	0.0	0.0	738.147266179
ENSG00000214062.5	62388.6535835	2.71602375031	254.156862566
ENSG00000095587.8	1026.21776002	0.0446752999001	1219.05492564
ENSG00000274219.1	0.0	0.0	0.0
ENSG00000230100.1	6196.07478662	0.269739532952	0.0
ENSG00000064601.15	335387.941575	14.6007577109	366416.594647
ENSG00000227766.1	50541.99977	2.20029226275	29834.3811965
ENSG00000008517.15	157440.928046	6.85402353285	365381.418033
ENSG00000215246.5	6726.35344441	0.292824650936	3646.36996736
ENSG00000266644.1	23899.1456055	1.04042391282	657.177030348
ENSG00000236893.1	1364.55154355	0.0594043017105	600.357482863
ENSG00000254465.1	2214.83697139	0.0964205744446	0.0
ENSG00000088179.7	116031.25153	5.05129726052	66862.9995414
ENSG00000070081.14	428882.721917	18.6709536417	264936.956266
ENSG00000275479.1	19452.7929347	0.846856673222	190428.506934
ENSG00000166634.5	0.0	0.0	2591.68406335
ENSG00000261789.1	1006.58254656	0.0438205017432	110.715745185
ENSG00000254092.1	0.0	0.0	0.0
ENSG00000197421.8	0.0	0.0	938.824329069
ENSG00000161558.9	52434.7642035	2.28269175144	14219.5991868
ENSG00000276644.3	393943.422553	17.1499083643	5394.97343155
ENSG00000260900.1	0.0	0.0	0.0
ENSG00000278732.1	47459.296238	2.06609003963	652.516200346
